113,超級感謝人美心美的温温，從第一階段開始就一直支持平權公投🌈💕 平權公投連署倒數中，快告訴你還不知道、寫好還沒寄出的朋友們🏳️‍🌈 ———————————————— 平權連署活動頁，連署活動都不漏接➡️  https://pse.is/9RHXV 　 必看連署教學大全：https://pse.is/9LZPU 全球實體連署點：http://pse.is/9N5J7 📌若要一次寄出多份可以只印第一面，用信封裝、填妥郵寄地址及郵遞區號並貼上郵票即可 ￼　 ✉ 24199 三重正義郵局第605號信箱 ￼　 自己使用印表機列印：下載【連署書】 👉https://goo.gl/cEQ8cU ￼ 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 　 ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT #謝謝所有拼命的義勇軍與小蜜蜂們 #找亮點
114,昨日，七夕。 我們見證了許多人為了愛，決定用募集連署書的行動，代替浪漫晚餐。 　 謝謝所有因平權而相聚、因平權而攜手為愛努力的夥伴們。我們紀念、慶祝七夕的方式很特別，也深具意義。 　 愛，沒有不一樣。 每一張募集到的連署書，都是在告訴世人們「我們不應該因為愛人而遭受到不平等的待遇」。 　 但連署書數量遠遠不足，我們的聲音還不夠大，所以需要每一個你的協助，一傳十、十傳百，讓更多人一起攜手站出來連署，讓更多人一起為愛努力。 　 這整個週末，全台灣依然有非常有許多場擺攤活動，希望你也能一起來🌈🌈🌈 　 平權連署活動頁，連署活動都不漏接➡️  https://pse.is/9RHXV 　 必看連署教學大全：https://pse.is/9LZPU 全球實體連署點：http://pse.is/9N5J7 📌若要一次寄出多份可以只印第一面，用信封裝、填妥郵寄地址及郵遞區號並貼上郵票即可 ￼　 ✉ 24199 三重正義郵局第605號信箱 ￼　 自己使用印表機列印：下載【連署書】 👉https://goo.gl/cEQ8cU ￼ 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 　 ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT #謝謝所有拼命的義勇軍與小蜜蜂們 #找亮點
115,
116,🌈30萬目標很遠很大，所以我們全力衝刺🌈 雖然我們起步晚，雖然收到的連署書數量還遠遠不足 但是我們不會氣餒，會繼續拼命！ 　 黃金週末來臨，小組成員與廣大的義勇軍們全力衝刺，希望能夠累積更多更多更多的連署書，我們需要每一個你！ 　 現在、立刻、馬上 一同為同志人權衝刺🏃‍♀🏃‍♂ 　 今晚我們在 青平台 舉辦台北場的志工招募暨平權公投說明會 更有許許多多的連署攤位也在全台各地如火如荼的進行中！ 雖然光今晚就有下列這麼多場次，但30萬是個大數字，我們需要更多人一同響應、更多人一起開攤，更多人讓更多人知道，平權公投的第二階段連署迫在眉睫！ 17:30-21:00 台北河岸音樂節 19:00-22:00 捷運西門六號出口 19:00-23:00 紅樓牡丹 19:00-22:00 信義威秀 18:00-22:00 捷運中山站一號出口 22:00-02:00 Abrazo Bistro 18:00-21:00 清大小吃部/水木 18:30-22:30 中平商圈入口處 17:00-21:00 一中街商圈(老虎堂對面入口) 22:00-02:00 台中夜店城堡與一樓內 16:00-21:00 高雄新堀江商圈 麥當勞旁 　 還沒連署的快快簽連署，已經連署的請發揮影響力，一人拉十人，公投一定成！ 平權連署活動頁，按一次參加，未來連署活動都不漏接喔！ ➡️ https://pse.is/9RHXV 　 連署教學大全：https://pse.is/9LZPU 全球實體連署點：https://goo.gl/kirfyt 📌若要一次寄出多份可以只印第一面，用信封裝、填妥郵寄地址及郵遞區號並貼上郵票即可 ￼ ✉ 24199 三重正義郵局第605號信箱  ￼ 👉自己使用印表機列印 下載【連署書】 ￼ 👉https://goo.gl/cEQ8cU ￼ 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT #謝謝所有拼命的義勇軍與小蜜蜂們
117,🌈我也想捍衛同志人權、對抗反同公投🌈 想知道可以做些什麼？ 要如何成為平權志工？ 擺攤募集連署書有什麼撇步、又該有什麼樣的心理準備？ 法律白話文運動的大黑老師開講啦！
118,
119,🌈珍惜選票 遠離反同🌈 反同陣營網羅特定教會、財團、家長會人士，手中的選票和資金讓許多有意競選、拚連任的政治人物不得不低頭。 但正是在這樣的困境中，仍然能堅持理念、支持平權的候選人更難能可貴。 感謝勇敢表態挺平權公投的台北市（ https://pse.is/9TNW9  ）與其他縣市（ https://pse.is/9NYFC ）議員候選人，11月24號投票，請將手中的選票投給與我們信念相同、不屈服於反同勢力的優質候選人！ Quote： 位在被認為「傳統選區」的高閔琳・高雄市議員，不但參與「平權公投」連署，還把自己的服務處提供作為連署點，她接受《上報》採訪回應，「誰不擔心影響選票，但政治人物的理念、價值、初衷更重要！」她直言，早在她當市議員之前，2009年就創辦「友善的直（friendly straight）」（註：指對同志友善的異性戀者），即便2014年當選議員後，她也是一路力挺婚姻平權、性平教育，同志遊行也沒缺席，「我不可能因為參選了，就改變基本的價值理念！」 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿ 想知道平權公投都在哪裡擺攤，請到這裡來，未來所有活動都不漏接唷⬇️ https://pse.is/9RHXV 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 全球連署點：https://pse.is/9N5J7 連署教學大全：https://pse.is/9LZPU 下載【連署書】👉 https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
120,🏳️‍🌈平權不只是同志的事 不分性向支持多元的社會🏳️‍🌈 在這裡支持平權的你我，團結努力支持多元的社會，並不是因為我們的性向。而是因為我們真正明白，讓所有人平等受到尊重與保障，是我們共同的信念！ 平權公投需要大家，請再把資訊擴散出去、讓更多忙碌的朋友也能看到平權公投的訊息、一起來連署吧～ 「在這個開放多元的世界，看不慣同志的人會抱怨說，這社會讓他們的美好人生難以實現，因為那些同志竟然可以正常結婚，過快樂生活。然而，如果你把自己的美好人生寄託在特定族群的痛苦上，你覺得是誰有問題？」 ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿ 平權連署活動頁，按一次參加，未來連署活動都不漏接喔！➡️ https://pse.is/9RHXV 連署教學大全：https://pse.is/9LZPU 全球實體連署點：https://goo.gl/kirfyt 📌若要一次寄出多份可以只印第一面，用信封裝、填妥郵寄地址及郵遞區號並貼上郵票即可 ✉ 24199 三重正義郵局第605號信箱 ✉ 　 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
121,🌈逛市集吃吃喝喝還能簽連署挺平權🌈 　 這個週六的午後，跟平權公投來場夏日市集的約會吧🎏 動眼神經將在 小小涼一下！夏日二手市集（安可追加）擺攤，讓大家可以帶著親朋好友曖昧對象(?)一邊逛市集一邊連署挺平權！ 　 ▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽▽ 日期：2018年8月18日（六） 時間：12:00 - 18:00  地點：Your Space社群空間 / 台北市大安區光復南路102號三樓（近捷運國父紀念館站5號出口） ※※※免購票，即可入場逛※※※ ｜二手好物｜衣物配件、玩具收藏、生活雜貨、心靈補給品
122,
123,立法委員 黃國昌、徐永明都簽了，你簽了嗎？ 感謝時代力量黨主席黃國昌、時代力量黨團總召徐永明以實際行動挺平權🌈🌈🌈 感謝 時代力量黨團表示將鼓勵黨內競選中的參選人們一起挺平權，也將盤點全台黨部設為平權公投連署點的意願，讓各地有意願連署的支持者都前往簽署。 年底大選倒數99天。 現在除了力拼8月底的30萬份連署書，大家也要張大眼睛檢視自己選區的候選人。 年底大選我們不只要用公投票展現我們對同志人權的追求，更要用選票淘汰保守歧視的反同政客、支持優質挺平權的候選人！ 👉台北市議員候選人表態名單：https://pse.is/9TNW9 👉其他縣市候選人表態名單：https://pse.is/9NYFC 想知道平權公投都在哪裡擺攤，請到這裡來，未來所有活動都不漏接唷⬇️ https://pse.is/9RHXV 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 全球連署點：https://pse.is/9N5J7 連署教學大全：https://pse.is/9LZPU 下載【連署書】👉 https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
124,🌈性平教育不能廢 我也要出力挺平權🌈 報名了解： https://goo.gl/forms/AZeNTtLt1x9w8wPR2 👉🏾我沒有經驗，能幫忙什麼呢？ 👉🏾一個人有點怕，去哪裡找其他平權義勇軍？ 👉🏾擺攤遇到刁難怎麼辦？怎麼開口最容易成功拉到連署？ 歡迎各位朋友到現場了解狀況，與平權公投發起人動眼神經一同交流🧡 不管你是想了解平權公投行動的現況，還是想知道聽聽拉連署的各項技巧，都來吧！讓我們一同為平權運動努力💪 一起衝破30萬的連署門檻，我們團結做到！ 報名表單：https://goo.gl/forms/AZeNTtLt1x9w8wPR2 時間：8/19（日）14:30-16:00 地點： planett，台南市南區福吉路64號3樓 想知道平權公投都在哪裡擺攤，請到這裡來，未來所有活動都不漏接唷⬇️ https://pse.is/9RHXV 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 全球連署點：https://pse.is/9N5J7 連署教學大全：https://pse.is/9LZPU 下載【連署書】👉 https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
125,
126,🌈彩虹現身培根市集🌈 想邊逛市集邊連署的朋友看過來，平權公投將於週六在萬華的「培根市集 x 艋舺生活節」擺攤，讓你一個下午滿足各種願望。 除了好吃好玩的攤位，還有概念主題展，最重要的是又可以帶著親朋好友來連署！ 現場還能捕獲熊系作家林立青，歡迎大家去找他簽連署書順便簽書😂😂😂 時間：2018/8/18(六)13:00-18:00 地點：和平青草園（台北市萬華區西園路二段42號） 想知道平權公投都在哪裡擺攤，請到這裡來，未來所有活動都不漏接唷⬇️ https://pse.is/9RHXV 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 全球連署點：https://pse.is/9N5J7 連署教學大全：https://pse.is/9LZPU 　 自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
127,🏳️‍🌈里民活動中心、區公所助反同？我們可以這樣做！🏳️‍🌈 全台南北各地都有義勇軍反應，自家里長辦活動幫反同宣傳、協助把反同連署書逐一塞到住戶信箱，這次甚至直接在區公所前擺攤、在里民活動中心掛反同布條。 大家氣歸氣，但因為里長是民選，不是被要求行政中立的公務人員，拿他們沒辦法。又不知道區公所這樣放任擺攤行為，可以怎麼辦。 其實，我們還可以這樣做！ 根據《公務人員行政中立法》第9條規定，公務人員不得為支持或反對特定政治團體，從事一定政治活動或行為：如 ＃動用行政資源編印製、散發、張貼宣傳品或 ＃辦理相關活動。也 ＃禁止在辦公場所懸掛、 ＃張貼、 ＃穿戴或標示特定其他政治團體之旗幟、徽章或服飾。 里民活動中心是公家資源，用大家納稅錢經營管理的，怎麼可以拿來懸掛反同公投的旗幟或其他宣傳品，這當然違反公務人員行政中立法的前述規定了。 各位彩虹義勇軍如果再遇到類似情況，不妨打市民熱線或跟區公所反映，不要再讓反同利用行政資源，宣傳不實資訊了！ ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿ 平權連署活動頁，按一次參加，未來連署活動都不漏接喔！➡️ https://pse.is/9RHXV 連署教學大全：https://pse.is/9LZPU 全球實體連署點：https://goo.gl/kirfyt 📌若要一次寄出多份可以只印第一面，用信封裝、填妥郵寄地址及郵遞區號並貼上郵票即可 ✉ 24199 三重正義郵局第605號信箱 ✉ 　 👉自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
128,🏳️‍🌈平權麥造！ 臺灣連署吧🏳️‍🌈 感謝黑啤 Beer大大連署支持平權公投～ 喜歡臺灣吧 - Taiwan Bar的朋友注意啦！8/31前 臺灣吧首家實體店鋪！黑啤麥造——水果氣泡麥汁快閃店｜7/14—8/31也能連署喔！ 快來華山園區第二貨櫃屋跟黑啤一起喝涼涼挺平權🍻🍻 - 平權連署活動頁，按一次參加，未來連署活動都不漏接喔！➡️ https://pse.is/9RHXV 連署教學大全：https://pse.is/9LZPU 全球實體連署點：https://goo.gl/kirfyt 📌若要一次寄出多份可以只印第一面，用信封裝、填妥郵寄地址及郵遞區號並貼上郵票即可 ✉ 24199 三重正義郵局第605號信箱 ✉ 　 👉自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
129,🏳️‍🌈河岸聽歌挺平權🏳️‍🌈 8/17（五）-19（日）平權公投將到台北河岸音樂季囉！ tag你會去河岸音樂季的朋友，提醒他把握最後機會簽連署吧～🌈 時間： 8/17（五）17:30-21:00 8/18（六）14:00-22:00 8/19（日）14:00-22:00 地點：延平河濱公園，台北市大同區堤外道路 - 平權連署活動頁，按一次參加，未來連署活動都不漏接喔！➡️ https://pse.is/9RHXV 連署教學大全：https://pse.is/9LZPU 全球實體連署點：https://goo.gl/kirfyt 📌若要一次寄出多份可以只印第一面，用信封裝、填妥郵寄地址及郵遞區號並貼上郵票即可 ✉ 24199 三重正義郵局第605號信箱 ✉ 　 　 👉自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
130,今年台灣首次派對參加「國際同志運動會」，便奪下10金5銀3銅，光榮返國。而此次有出賽奪牌的泳將唐聖捷表示，這場比賽的意義不只是「為國爭光」，更是為台灣的性別平權盡一份心力。 而為台灣的性別平權盡一份心力，你不一定要是運動員。 每一個你，簽署平權公投連署書，都能守護同志人權，同時避免孩子們因為不了解，而霸凌像唐聖捷一樣擁有不同性別氣質的同學。 “正因親身經歷過，唐聖捷相信，唯有性別教育，能阻止霸凌與傷害再次發生，「一個理想的社會，沒有人該為自己的性別特質感到抱歉。」 若是此刻，仍有孩子像他當年一樣，因為自己的特質而被欺負——「我會告訴他們，要堅持下去……」” 現在就揪親朋好友一起，到離你最近的連署點簽署連署書吧！ 📍全球連署點：https://pse.is/9N5J7 🔎連署教學大全：https://pse.is/9LZPU ✉️盡快將現有連署書寄回，讓志工分散清點壓力、更快統計送量✉️ ➡️ 11699文山武功郵局第九號信箱 -　 自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 平權連署活動頁，按一次參加，未來連署活動都不漏接喔！ ➡️ https://pse.is/9RHXV ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
131,🏳️‍🌈公投大不同 平權多一點🏳️‍🌈 持續都有義勇軍反應，各地反同人士用「我們這也是保障同志的」「跟同性婚姻有關的公投」來哄騙初次連署的民眾，讓大家的長輩朋友們受騙而簽下反同公投。 注意注意！留心這兩點，才能認明真正的平權公投唷！ 🌈平權公投題目開頭為「您」 🌈平權公投的問句「您是否同意」後有逗點 請大家分享廣傳、告訴過去就支持平權的朋友，千萬別不小心就上當啦～ 歡迎各地義勇軍把這張圖印出來，當做在拉連署時跟民眾說明的道具💪 我們也整理了實用的道具集，請義勇軍們取用、加強街頭拉連署的便利性➡️ https://goo.gl/6SDJyE 平權連署活動頁，按一次參加，未來連署活動都不漏接喔！➡️ https://pse.is/9RHXV ✉️盡快將現有連署書寄回，讓志工分散清點壓力、更快統計送量✉️➡️ 11699文山武功郵局第九號信箱 全球連署點：https://pse.is/9N5J7 連署教學大全：https://pse.is/9LZPU 　 自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
132,🏳️‍🌈平權公投簽起來！力抗反同公投的「同志用專法」「反性平教育」！🏳️‍🌈 不管你是剛滿18歲、人在海外求學就職、還是第一階段已經參與過提案，都可以簽第二階段連署，在反制反同勢力的這場仗上，你的力量是強大而不可或缺的！ 現在就再拉身邊10個朋友，或是到各地街頭連署攤位幫忙吧🌈 已經拉到連署的朋友與連署點們，也請協助快快寄回 ✉11699 文山武功郵局第9號信箱✉ 讓志工可以逐步開始統計分案造冊編號囉！ 為什麼專法不可以➡️ https://pse.is/9WBBZ - 👉👉👉連署教學大全：https://pse.is/9LZPU 實體連署點：https://goo.gl/kirfyt 義勇軍道具包 ➡️ https://goo.gl/6SDJyE 　自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ✉ 24199 三重正義郵局第605號信箱 ✉ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
133,感謝超可愛超有行動力的義勇軍們🌈還整理了認真滿點的心得❤️ 大家跟身邊的朋友、同事拉連署，或是上街一起擺攤打游擊，一定都有很多很多心得和問題吧！ 我們將會發布教戰手冊，讓大家的所有問題都能得到解答，回應親朋好友問題不再煩惱💪💪💪 我們非常樂見自發性連署點遍地開花，同時提醒各位： ✅ 游擊拉連署建議至少「二人一組」行動，以保障義勇軍的人身安全喔。 ✅ 目前階段的目標，是動員已經支持、友善的民眾填寫連署書，找出身邊的隱形友軍。翻轉價值觀很困難，勿花過多時間與相反意見者辯論、爭執（那是下一階段投票動員時的任務）。 ✅ 若順利進入連署，只要從旁引導並解決疑惑即可，切勿催促民眾。 📒 平權公投教戰手冊生產中，更詳細的QA與撇步將儘速公布給大家！ 🔎連署教學大全看這：https://pse.is/9LZPU 🔎平權公投都在哪裡擺攤，我也要+1: https://pse.is/9RHXV 🔎尤美女委員教你填連署書：https://pse.is/9VVZJ 已經拉到連署的朋友與連署點們，也請協助寄回 ✉11699 文山武功郵局第9號信箱✉ 讓志工可以逐步開始統計分案造冊編號囉！ - 🔎自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ✉ 24199 三重正義郵局第605號信箱 ✉ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
134,感謝總一 Souichi Cosplay ，平權公投跟CWT的攤主們一起開攤啦！ 平權公投義勇軍在台大體育館旁辛亥路側門等大家，場內也有好心的攤主願意幫忙擺放連署書，大家可以多去看作品挺平權喔❤️🌈 🔆快tag你會去CWT的朋友來， 一起連署吧！🔆 🔆攤主們不用幫大家準備信封郵票唷～平權公投夥伴會在場外待到六點，收到連署書的攤主歡迎交給帶著平權前夕・彩虹起義旗子的工作人員🔆 支援攤位編號 ＃週六 特45 O61 HAO* M11人品3% M12 顯微 M06 K27 H08 R01 ＃週日 O61 HAO* M11人品3% M12 顯微 M06 K27 H08 R01 O76 U27 F30 群青咖啡館 - 🔎自己使用印表機列印 下載【連署書】👉https://goo.gl/cEQ8cU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
135,Cosers可愛😍😍😍
136,感謝呱吉一直以來力挺婚姻平權！ 「因為我相信對很多異性戀的朋友來說，你們也會覺得婚姻根本不是一件很快樂的事情，有些人可能根本過的水深火熱一般。 但是不管是水深火熱，還是從此幸褔快樂，我覺得大家都是平等的。」 因為反同的抹黑攻勢，我們常常要用許多論述去說服親友、澄清謠言。 但其實，平權沒有這麼複雜、沒有那麼難懂🌈 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 🔎連署教學大全：https://pse.is/9LZPU 🔎實體連署點：https://pse.is/9N5J7 　 🔎自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
137,感謝日澗咖啡 Day Stream Caf'e、 透南風咖啡聚場、蘇素環神經科診所、 Ditto Bakery 蒂頭製作所、 台灣青少年性別文教會（好性會）等連署點已經首先寄回連署書🏳️‍🌈 也感謝肆樓咖啡和婚姻平權大平台-相挺為平權，全民撐同志台南小聚的協助～ 超級優秀的好性會還幫忙依中選會要求逐一檢查格式、按鄉鎮市區整理好，太貼心了💕 🔆🌈為了盡快確定目前已經蒐集到的連署書，也讓志工可以平均分攤拆信、分案、按鄉鎮市區分別造冊的壓力，不會通通擠在月底處理，請大家 ＃可以開始把手上的連署書寄回來囉🌈🔆 如果大家有任何關於平權公投的問題，都可以參考 🔎🔎🔎連署教學大全：https://pse.is/9LZPU 或是直接私訊我們喔！ 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 🔎實體連署點：https://pse.is/9N5J7 　 🔎自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
138,連署眉角百百樣，格式千萬不要填錯了～ 感謝尤美女立委超級認真可愛的教學，大家都學會了嗎❤️ ❗️不要不信邪～！請把身分證拿出來確認有沒有寫里鄰，有就一定要照填！要看身分證不能看駕照喔。 ❗️ #該圈的都要圈起來，尤其是路／街，不圈就不合格喔！ ❗️第一階段已經填過提案單，第二階段連署還是有效力， ＃請再連署支持！ ❗️請在8/24前寄回，留給志工清點造冊的時間喔 更多問題請見： 🔎連署教學大全🔎https://pse.is/9LZPU 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 實體連署點：https://goo.gl/kirfyt 　 🔎自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ 🔎超商雲端列印代碼請至粉專置頂貼文查看唷！ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
139,超級感謝總一 Souichi Cosplay強力支援！🏳️‍🌈 平權公投確定參戰CWT49💪💪💪 當天場外會有平權公投義勇軍游擊式搜集連署書，看到我們的朋友不要害羞，快靠過來簽連署吧～ 場內也有好心的攤主願意幫忙擺放連署書，大家可以多去看作品挺平權喔❤️🌈 🔆快tag你會去CWT的朋友來， 一起連署吧！🔆 支援攤位編號 ＃週六 特45 O61 HAO* M11人品3% M12 顯微 M06 K27 H08 R01 ＃週日 O61 HAO* M11人品3% M12 顯微 M06 K27 H08 R01 O76 U27 F30 群青咖啡館 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 連署教學大全：https://pse.is/9LZPU 實體連署點：https://goo.gl/kirfyt 　 🖨如何列印🖨 1⃣便利商店雲端列印 🖨7-11雲端列印代碼 婚姻平權案：4310523033 性平教育案：6610746077 🖨全家雲端列印代碼 婚姻平權案：3401431160 性平教育案：3083641873 　 2⃣自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
140,【進步價值簽起來！】 恭賀友軍 進擊的台灣隊-Team Taiwan 2020東京奧運正名連署份數衝破14萬！ 🗞新聞連結：https://udn.com/news/story/6656/3299054 憑著這股氣勢，東奧正名將在本週末8/11-12 舉辦全台大連署。各個連署點也歡迎平權公投義勇軍們在附近打游擊、拉連署、衝人氣，互相支持鼓勵打氣喔！ 📋這週末就帶著你的夾板跟連署書上街頭一起為台灣美好的未來打拚🌈🌈🌈 【活動時間】8/11-8/12 六日 下午 3點~8點 🔎活動網址： https://www.facebook.com/events/2135512340105901/
141,
142,「愛家公投這個是教會宣稱反同三公投的說法，其實它就是讓同志基督徒被迫離家、被排除、被邊緣化、被迫漂流在外，甚至被迫選擇終結自己的生命。」 在我們邀請長老教會陳佩儀牧師出席記者會時，陳牧師一口答應，並堅持不懼於壓力，要「以牧師的身份與同志站在一起」。 每個人的信仰不同，也或許有些人沒有信仰。但我們相信，真正引領人們、引領社會往更好的方向前進的，總是同一種特質。 這種特質是包容、尊重、用愛的態度去與他人相處。 而反同公投缺乏這種特質。 即使反同公投透過特定組織而能順利連署、持續散布謠言，我們也不會害怕、不會氣餒。因為我們知道自己非常努力，並且會更加更加努力，一起把平權爭來！🌈 🌈特別感謝夫夫之道Fufuknows無償協助剪輯影片、從第一階段起就幫助平權公投宣傳、搜集連署🌈 ＿＿＿＿＿＿＿ 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 連署教學大全：https://pse.is/9LZPU 實體連署點：https://goo.gl/kirfyt 　 🖨如何列印🖨 1⃣便利商店雲端列印 🖨7-11雲端列印代碼 婚姻平權案：4310523033 性平教育案：6610746077 🖨全家雲端列印代碼 婚姻平權案：3401431160 性平教育案：3083641873 　 2⃣自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
143,感謝陳思豪牧師，從第一階段提案就堅持與平權公投站在一起！ 「你必須清楚，基督徒，當你現在在推動反公投，反同志的公投，當你在連署的時候，你是成為一個壓迫者，成為一個傷害別人的群體，請你停止。」 即使反同陣營有許多基督教會的力量，宣稱「信、望、護家」卻做著壓迫歧視、抹黑造謠的事。 但仍然有如思豪牧師這樣的牧者，堅定地實踐著真正「愛」世人的前輩。🌈 不過有多少謠言打壓，我們都可以驕傲的說，我們是為平權團結在一起的義勇軍！ 🌈特別感謝夫夫之道Fufuknows無償協助剪輯影片、從第一階段起就幫助平權公投宣傳、搜集連署🌈 🖨列印支持🖨 1⃣便利商店雲端列印 🖨7-11雲端列印代碼 婚姻平權案：0902308660  性平教育案：9702309360 🖨全家雲端列印代碼 婚姻平權案：2714547307 性平教育案：5781765488 　 2⃣自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
144,感謝尤美女立委簽署支持！🏳️‍🌈 謝謝尤委員數十年來，堅持為婦女、同志運動付出。即使一路阻礙、限制重重，尤委員始終願意用行動實踐信念。 如果沒有尤委員在體制內的努力，平權的路一定更崎嶇難行🌈 我們需要像尤委員這樣勇敢優秀的政治人物，才能改變目前向反同團體人力、金援靠攏的政治風氣💪 也歡迎大家參考台北市議員候選人（https://pse.is/9TNW9）和其他縣市候選人表態名單（https://pse.is/9NYFC），請不吝給予這些願意勇敢挺平權的政治人物鼓勵🔆 也請期待未來各縣市的表態名單，將你的選票投給與你理念相同的人吧！👍 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 連署教學大全：https://pse.is/9LZPU 實體連署點：https://goo.gl/kirfyt 　 🖨如何列印🖨 1⃣便利商店雲端列印 🖨7-11雲端列印代碼 婚姻平權案：0902308660  性平教育案：9702309360 🖨全家雲端列印代碼 婚姻平權案：2714547307 性平教育案：5781765488 　 2⃣自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
145,擅自代替他人簽連署書，涉犯偽造文書，足生損害於公眾或他人，可處五年以下有期徒刑。 公投法第35條也規定，以強暴、脅迫或其他非法之方法，使他人為公民投票案之連署者，處五年以下有期徒刑。且未遂犯也要處罰。請大家多多注意。 如果有義勇軍遇到類似情形，可以在確保人身安全的前提下錄影存證。 除了這種欺負身障人士的做法，我們也收到一些義勇軍反應，教會、家族Line群組直接叫大家「傳身分證字號、生日和戶籍」，再由反同陣營統一代簽代填，在法規上一樣是不行的。義勇軍們如果方便，也可截圖存證喔。 如果遇到更多也可以參考社團法人台灣伴侶權益推動聯盟的「拒簽反同公投懶人包」教學，了解我們還能怎麼回擊反同的種種奧步！⬇️ https://pse.is/9U5VL ＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿ 💻電子連署（列印後簽名寄出） https://petition.vote4.lgbt 連署教學大全：https://pse.is/9LZPU 實體連署點：https://goo.gl/kirfyt 　 🖨如何列印🖨 1⃣便利商店雲端列印 🖨7-11雲端列印代碼 婚姻平權案：0902308660  性平教育案：9702309360 🖨全家雲端列印代碼 婚姻平權案：2714547307 性平教育案：5781765488 　 2⃣自己使用印表機列印 下載【連署書】👉https://pse.is/9GETQ ＃彩虹起義 ＃我連署我驕傲 ＃Vote4LGBT
